220.521, 129.183, 8.333, 16.750 False
220.104, 129.184, 8.333, 16.800 False
219.687, 129.185, 8.333, 16.850 False
219.271, 129.186, 8.333, 16.900 False
218.854, 129.187, 8.333, 16.950 False
218.437, 129.189, 8.333, 17.000 False
218.021, 129.190, 8.333, 17.050 False
217.604, 129.192, 8.333, 17.100 False
217.187, 129.193, 8.333, 17.150 False
216.771, 129.195, 8.333, 17.200 False
216.354, 129.198, 8.333, 17.250 False
215.937, 129.200, 8.333, 17.300 False
215.521, 129.202, 8.333, 17.350 False
215.104, 129.204, 8.333, 17.400 False
214.687, 129.207, 8.333, 17.450 False
214.271, 129.209, 8.333, 17.500 False
213.854, 129.212, 8.333, 17.550 False
213.437, 129.215, 8.333, 17.600 False
213.021, 129.218, 8.333, 17.650 False
212.604, 129.221, 8.333, 17.700 False
212.188, 129.224, 8.333, 17.750 False
211.771, 129.227, 8.333, 17.800 False
211.354, 129.230, 8.333, 17.850 False
210.938, 129.234, 8.333, 17.900 False
210.521, 129.237, 8.333, 17.950 False
210.104, 129.240, 8.333, 18.000 False
209.688, 129.244, 8.333, 18.050 False
209.271, 129.248, 8.333, 18.100 False
208.854, 129.251, 8.333, 18.150 False
208.438, 129.255, 8.333, 18.200 False
208.021, 129.259, 8.333, 18.250 False
207.604, 129.263, 8.333, 18.300 False
207.188, 129.266, 8.333, 18.350 False
206.771, 129.270, 8.333, 18.400 False
206.354, 129.274, 8.333, 18.450 False
205.938, 129.278, 8.333, 18.500 False
205.521, 129.282, 8.333, 18.550 False
205.104, 129.287, 8.333, 18.600 False
204.688, 129.291, 8.333, 18.650 False
204.271, 129.295, 8.333, 18.700 False
203.854, 129.299, 8.333, 18.750 False
203.438, 129.305, 8.333, 18.800 False
203.021, 129.309, 8.333, 18.850 False
202.604, 129.314, 8.333, 18.900 False
202.188, 129.318, 8.333, 18.950 False
201.771, 129.322, 8.333, 19.000 False
201.355, 129.326, 8.333, 19.050 False
200.938, 129.330, 8.333, 19.100 False
200.521, 129.334, 8.333, 19.150 False
200.105, 129.338, 8.333, 19.200 False
199.688, 129.343, 8.333, 19.250 False
199.271, 129.347, 8.333, 19.300 False
198.855, 129.351, 8.333, 19.350 False
198.438, 129.355, 8.333, 19.400 False
198.021, 129.359, 8.333, 19.450 False
197.605, 129.364, 8.333, 19.500 False
197.188, 129.368, 8.333, 19.550 False
196.771, 129.372, 8.333, 19.600 False
196.355, 129.376, 8.333, 19.650 False
195.938, 129.380, 8.333, 19.700 False
195.521, 129.384, 8.333, 19.750 False
195.105, 129.388, 8.333, 19.800 False
194.688, 129.392, 8.333, 19.850 False
194.271, 129.396, 8.333, 19.900 False
193.855, 129.401, 8.333, 19.950 False
193.438, 129.405, 8.333, 20.000 False
193.021, 129.409, 8.333, 20.050 False
192.605, 129.412, 8.333, 20.100 False
192.188, 129.416, 8.333, 20.150 False
191.771, 129.420, 8.333, 20.200 False
191.355, 129.424, 8.333, 20.250 False
190.938, 129.428, 8.333, 20.300 False
190.522, 129.432, 8.333, 20.350 False
190.105, 129.435, 8.333, 20.400 False
189.688, 129.439, 8.333, 20.450 False
189.272, 129.443, 8.333, 20.500 False
188.855, 129.446, 8.333, 20.550 False
188.438, 129.450, 8.333, 20.600 False
188.022, 129.453, 8.333, 20.650 False
187.605, 129.457, 8.333, 20.700 False
187.188, 129.460, 8.333, 20.750 False
186.772, 129.464, 8.333, 20.800 False
186.355, 129.467, 8.333, 20.850 False
185.938, 129.470, 8.333, 20.900 False
185.522, 129.474, 8.333, 20.950 False
185.105, 129.477, 8.333, 21.000 False
184.688, 129.480, 8.333, 21.050 False
184.272, 129.483, 8.333, 21.100 False
183.855, 129.486, 8.333, 21.150 False
183.438, 129.489, 8.333, 21.200 False
183.022, 129.492, 8.333, 21.250 False
182.605, 129.495, 8.333, 21.300 False
182.188, 129.498, 8.333, 21.350 False
181.772, 129.500, 8.333, 21.400 False
181.355, 129.503, 8.333, 21.450 False
180.938, 129.506, 8.333, 21.500 False
180.522, 129.508, 8.333, 21.550 False
180.105, 129.511, 8.333, 21.600 False
179.688, 129.513, 8.333, 21.650 False
179.272, 129.516, 8.333, 21.700 False
178.855, 129.518, 8.333, 21.750 False
178.438, 129.520, 8.333, 21.800 False
178.022, 129.523, 8.333, 21.850 False
177.605, 129.525, 8.333, 21.900 False
177.188, 129.527, 8.333, 21.950 False
176.772, 129.529, 8.333, 22.000 False
176.355, 129.531, 8.333, 22.050 False
175.938, 129.533, 8.333, 22.100 False
175.522, 129.535, 8.333, 22.150 False
175.105, 129.537, 8.333, 22.200 False
174.688, 129.538, 8.333, 22.250 False
174.272, 129.540, 8.333, 22.300 False
173.855, 129.542, 8.333, 22.350 False
173.438, 129.543, 8.333, 22.400 False
173.022, 129.545, 8.333, 22.450 False
172.605, 129.546, 8.333, 22.500 False
172.188, 129.548, 8.333, 22.550 False
171.772, 129.549, 8.333, 22.600 False
171.355, 129.551, 8.333, 22.650 False
170.939, 129.552, 8.333, 22.700 False
170.522, 129.553, 8.333, 22.750 False
170.105, 129.554, 8.333, 22.800 False
169.689, 129.555, 8.333, 22.850 False
169.272, 129.556, 8.333, 22.900 False
168.855, 129.557, 8.333, 22.950 False
168.439, 129.558, 8.333, 23.000 False
168.022, 129.559, 8.333, 23.050 False
167.605, 129.560, 8.333, 23.100 False
167.189, 129.561, 8.333, 23.150 False
166.772, 129.561, 8.333, 23.200 False
166.355, 129.562, 8.333, 23.250 False
165.939, 129.563, 8.333, 23.300 False
165.522, 129.563, 8.333, 23.350 False
165.105, 129.564, 8.333, 23.400 False
164.689, 129.562, 8.333, 23.450 False
164.272, 129.562, 8.333, 23.500 False
163.855, 129.562, 8.333, 23.550 False
163.439, 129.561, 8.321, 23.600 False
163.025, 129.561, 8.246, 23.650 False
162.619, 129.561, 8.103, 23.700 False
162.221, 129.560, 7.910, 23.750 False
161.835, 129.559, 7.680, 23.800 False
161.461, 129.559, 7.431, 23.850 False
161.099, 129.558, 7.175, 23.900 False
160.750, 129.556, 6.927, 23.950 False
160.412, 129.555, 6.708, 24.000 False
160.083, 129.553, 6.523, 24.050 False
159.762, 129.552, 6.385, 24.100 False
159.446, 129.551, 6.279, 24.150 False
159.134, 129.550, 6.200, 24.200 False
158.826, 129.549, 6.125, 24.250 False
158.521, 129.548, 6.053, 24.300 False
158.220, 129.546, 5.977, 24.350 False
157.924, 129.545, 5.897, 24.400 False
157.631, 129.544, 5.821, 24.450 False
157.342, 129.543, 5.745, 24.500 False
157.057, 129.542, 5.674, 24.550 False
156.775, 129.541, 5.602, 24.600 False
156.497, 129.539, 5.534, 24.650 False
156.223, 129.538, 5.465, 24.700 False
155.952, 129.537, 5.400, 24.750 False
155.684, 129.536, 5.335, 24.800 False
155.419, 129.535, 5.276, 24.850 False
155.156, 129.534, 5.222, 24.900 False
154.897, 129.533, 5.183, 24.950 False
154.638, 129.532, 5.163, 25.000 False
154.379, 129.530, 5.165, 25.050 False
154.119, 129.529, 5.198, 25.100 False
153.857, 129.528, 5.253, 25.150 False
153.591, 129.527, 5.331, 25.200 False
153.321, 129.526, 5.410, 25.250 False
153.047, 129.525, 5.480, 25.300 False
152.771, 129.524, 5.529, 25.350 False
152.493, 129.522, 5.559, 25.400 False
152.214, 129.521, 5.576, 25.450 False
151.936, 129.520, 5.579, 25.500 False
151.657, 129.519, 5.574, 25.550 False
151.379, 129.518, 5.560, 25.600 False
151.102, 129.517, 5.543, 25.650 False
150.826, 129.516, 5.520, 25.700 False
150.551, 129.514, 5.494, 25.750 False
150.278, 129.513, 5.462, 25.800 False
150.006, 129.512, 5.429, 25.850 False
149.736, 129.511, 5.390, 25.900 False
149.468, 129.510, 5.353, 25.950 False
149.202, 129.509, 5.318, 26.000 False
148.937, 129.508, 5.295, 26.050 False
148.672, 129.507, 5.290, 26.100 False
148.407, 129.506, 5.304, 26.150 False
148.140, 129.505, 5.348, 26.200 False
147.870, 129.504, 5.414, 26.250 False
147.596, 129.503, 5.501, 26.300 False
147.317, 129.502, 5.586, 26.350 False
147.035, 129.501, 5.656, 26.400 False
146.750, 129.499, 5.703, 26.450 False
146.464, 129.498, 5.729, 26.500 False
146.177, 129.497, 5.741, 26.550 False
145.890, 129.496, 5.740, 26.600 False
